motusTagID,date,n_hits,first_time,last_time,n_hours,mean_snr,max_snr,mean_sig,duration_hours,center_hour,behavior
80809.0,2023-09-26,1474,2023-09-26 00:00:10.244,2023-09-26 23:59:42.751,15,0.18035756781121168,0.5012620968777006,-65.60207530529172,23.992363055555554,11.996181527777777,linger
80809.0,2023-09-27,1446,2023-09-27 00:00:14.447,2023-09-27 20:44:19.432,20,0.1560102308185617,0.5342062048147619,-67.1708397648686,20.734718055555557,10.367359027777779,linger
80810,2023-09-26,1021,2023-09-26 21:44:26.924,2023-09-26 23:59:41.197,3,0.41581588343875814,0.5288475471452609,-42.59397522037219,2.2539647222222223,22.12698236111111,linger
80810,2023-09-27,7174,2023-09-27 00:00:12.893,2023-09-27 23:50:46.554,24,0.2707486936344709,0.5598577325427522,-57.41092260942292,23.84268361111111,11.921341805555555,linger
80810,2023-09-28,2054,2023-09-28 00:07:40.836,2023-09-28 23:59:17.883,24,0.18612643320812963,0.31422560872532385,-65.88327799415774,23.860290833333334,11.930145416666667,linger
80810,2023-09-29,477,2023-09-29 00:06:09.935,2023-09-29 22:54:55.112,16,0.12110142862989877,0.2817757796273711,-70.08583375262054,22.812549166666667,11.406274583333333,linger
80810,2023-09-30,94,2023-09-30 00:04:07.330,2023-09-30 23:49:55.730,6,0.13435059727129045,0.26693229661121887,-68.75866595744681,23.763444444444442,11.881722222222221,intermediate
80810,2023-10-01,1399,2023-10-01 00:21:37.509,2023-10-01 22:29:10.396,19,0.16729486655399298,0.5148314201644512,-67.38114238741959,22.125801944444444,11.062900972222222,linger
80810,2023-10-02,99,2023-10-02 01:00:47.239,2023-10-02 20:57:19.447,11,0.1069041895312575,0.1626063075832742,-72.84886464646465,19.94228,10.97114,intermediate
80810,2023-10-03,26,2023-10-03 04:09:27.040,2023-10-03 12:59:18.469,5,0.10666084520347338,0.12605005682660464,-72.47383846153846,8.8309525,8.415476250000001,intermediate
80810,2023-10-04,10,2023-10-04 20:49:00.695,2023-10-04 20:52:42.570,1,0.18511919946513977,0.27709034506415586,-65.87962,0.06163194444444445,20.03081597222222,fly_by
80812.0,2023-09-27,752,2023-09-27 21:13:56.573,2023-09-27 23:36:34.436,3,,,-51.876639361702125,2.3771841666666664,22.188592083333333,linger
80813.0,2023-09-27,790,2023-09-27 22:01:18.992,2023-09-27 23:59:38.942,2,0.35651974806918707,0.6197833705001593,-48.62297936708861,1.9722083333333333,22.986104166666667,intermediate
80813.0,2023-09-28,389,2023-09-28 00:00:10.638,2023-09-28 02:27:33.869,3,0.18845764323113515,0.4243294594721613,-64.8147676092545,2.4564530555555555,1.2282265277777777,linger
80814.0,2023-09-25,232,2023-09-25 23:29:11.596,2023-09-25 23:59:49.971,1,0.40498962895237756,0.4506666702487487,-44.22479568965517,0.5106597222222222,23.25532986111111,intermediate
80814.0,2023-09-26,2838,2023-09-26 00:00:21.667,2023-09-26 21:10:18.928,20,0.2817393531731267,0.5150820692592472,-56.338129422128254,21.165905833333333,10.582952916666667,linger
80814.0,2023-09-27,31,2023-09-27 03:04:15.266,2023-09-27 03:12:42.402,1,0.18489442669686296,0.32382065880439204,-65.66137741935484,0.1408711111111111,3.0704355555555556,fly_by
80814.0,2023-10-07,15,2023-10-07 21:39:27.252,2023-10-07 21:47:54.387,1,0.19341597546535272,0.27854309804057154,-65.61653333333334,0.14087083333333333,21.070435416666665,fly_by
80815,2023-09-27,321,2023-09-27 23:14:44.579,2023-09-27 23:59:38.583,1,0.3920585958272861,0.5268017983923462,-44.03278380062306,0.7483344444444444,23.374167222222223,intermediate
80815,2023-09-28,2021,2023-09-28 00:00:10.277,2023-09-28 20:28:50.997,21,0.21969015818125334,0.640086135108286,-61.54635457694211,20.477977777777777,10.238988888888889,linger
80815,2023-09-29,956,2023-09-29 04:58:35.902,2023-09-29 22:17:38.470,14,0.12767785650560073,0.17401106860767968,-68.45867071129707,17.31738,12.65869,linger
80815,2023-09-30,1144,2023-09-30 04:21:04.098,2023-09-30 20:34:04.979,17,0.12903815219449932,0.24496797691174862,-70.35151494755246,16.21691138888889,12.108455694444444,linger
80816.0,2023-09-27,88,2023-09-27 23:47:59.169,2023-09-27 23:59:36.478,1,0.3819411449106745,0.4988059989336237,-45.856179545454545,0.19369694444444444,23.096848472222224,intermediate
80816.0,2023-09-28,598,2023-09-28 00:00:08.174,2023-09-28 02:10:05.355,3,0.33614104121616617,0.6514265388500434,-49.922139966555186,2.165883611111111,1.0829418055555555,linger
80817.0,2023-10-04,1321,2023-10-04 20:34:58.227,2023-10-04 23:59:56.356,4,0.3664749243925853,0.5650684089000102,-48.379431112793334,3.4161469444444448,21.70807347222222,linger
80817.0,2023-10-05,1315,2023-10-05 00:00:28.052,2023-10-05 21:07:47.156,20,0.1653440936063122,0.3029355252190249,-66.69384129277566,21.121973333333337,10.560986666666668,linger
80818.0,2023-10-04,929,2023-10-04 21:56:22.651,2023-10-04 23:59:59.499,3,0.3981581704320832,0.6923493685906489,-44.88298772874058,2.0602355555555554,22.03011777777778,linger
80818.0,2023-10-05,1004,2023-10-05 00:00:31.195,2023-10-05 21:15:45.194,7,0.28576594989446535,0.536264357671916,-56.48374093625498,21.25388861111111,10.626944305555554,linger
80819.0,2023-10-04,765,2023-10-04 22:18:35.029,2023-10-04 23:59:28.825,2,0.4104792823442866,0.658745191541551,-42.65512758169935,1.68161,22.840805,intermediate
